transaction_id,customer_id,transaction_date,amount,transaction_type
8747,566,2024-12-21,19.99,subscription
8748,566,2024-12-31,4.07,add_on
8749,566,2025-01-20,19.99,subscription
8750,566,2025-02-19,15.99,subscription
8751,566,2025-02-28,22.82,add_on
8752,566,2025-03-21,19.99,subscription
8753,566,2025-04-07,23.92,add_on
8754,566,2025-04-20,19.99,subscription
8755,566,2025-05-20,19.99,subscription
8756,566,2025-06-19,19.99,subscription
8757,566,2025-07-19,19.99,subscription
8758,566,2025-08-18,19.99,subscription
8759,566,2025-09-17,19.99,subscription
8760,566,2025-10-17,19.99,subscription
8761,566,2025-11-16,19.99,subscription
8762,566,2025-12-16,19.99,subscription
8763,566,2026-01-15,19.99,subscription
8764,566,2026-02-14,19.99,subscription
8765,566,2026-03-16,19.99,subscription
8766,567,2024-06-06,19.99,subscription
8767,567,2024-07-06,19.99,subscription
8768,567,2024-08-05,19.99,subscription
8769,567,2024-09-04,19.99,subscription
8770,567,2024-10-04,19.99,subscription
8771,567,2024-11-03,19.99,subscription
8772,567,2024-12-03,19.99,subscription
8773,567,2025-01-02,15.99,subscription
8774,567,2025-02-01,19.99,subscription
8775,567,2025-03-03,19.99,subscription
8776,567,2025-04-02,19.99,subscription
8777,567,2025-05-02,19.99,subscription
8778,568,2025-05-06,19.99,subscription
8779,568,2025-06-05,19.99,subscription
8780,568,2025-07-05,19.99,subscription
8781,568,2025-08-04,19.99,subscription
8782,568,2025-09-03,19.99,subscription
8783,568,2025-10-03,19.99,subscription
8784,568,2025-11-02,19.99,subscription
8785,568,2025-12-02,19.99,subscription
8786,568,2026-01-01,19.99,subscription
8787,568,2026-01-16,23.09,add_on
8788,568,2026-01-31,19.99,subscription
8789,568,2026-03-02,19.99,subscription
8790,569,2024-03-18,34.99,subscription
8791,569,2024-04-17,34.99,subscription
8792,569,2024-05-17,34.99,subscription
8793,569,2024-06-16,34.99,subscription
8794,569,2024-07-16,34.99,subscription
8795,569,2024-08-15,34.99,subscription
8796,569,2024-09-14,34.99,subscription
8797,569,2024-10-14,34.99,subscription
8798,569,2024-11-13,34.99,subscription
8799,569,2024-12-13,34.99,subscription
8800,569,2025-01-12,34.99,subscription
8801,569,2025-02-11,34.99,subscription
8802,569,2025-03-13,27.99,subscription
8803,569,2025-04-12,34.99,subscription
8804,569,2025-05-12,34.99,subscription
8805,569,2025-06-11,34.99,subscription
8806,569,2025-07-11,27.99,subscription
8807,569,2025-08-10,34.99,subscription
8808,569,2025-09-09,27.99,subscription
8809,569,2025-10-09,34.99,subscription
8810,569,2025-11-08,34.99,subscription
8811,569,2025-12-08,34.99,subscription
8812,569,2026-01-07,34.99,subscription
8813,569,2026-02-06,34.99,subscription
8814,569,2026-03-08,34.99,subscription
8815,570,2025-08-25,9.99,subscription
8816,570,2025-09-24,7.99,subscription
8817,570,2025-10-24,9.99,subscription
8818,570,2025-11-23,9.99,subscription
8819,570,2025-12-23,9.99,subscription
8820,570,2026-01-22,7.99,subscription
8821,570,2026-02-21,9.99,subscription
8822,570,2026-03-23,9.99,subscription
8823,571,2024-04-07,9.99,subscription
8824,571,2024-05-07,9.99,subscription
8825,571,2024-06-06,9.99,subscription
8826,571,2024-06-19,11.46,add_on
8827,571,2024-07-06,9.99,subscription
8828,571,2024-08-05,9.99,subscription
8829,571,2024-09-04,9.99,subscription
8830,571,2024-10-04,9.99,subscription
8831,571,2024-11-03,9.99,subscription
8832,571,2024-12-03,9.99,subscription
8833,571,2025-01-02,9.99,subscription
8834,571,2025-02-01,9.99,subscription
8835,571,2025-02-09,12.91,add_on
8836,571,2025-03-03,9.99,subscription
8837,571,2025-04-02,9.99,subscription
8838,571,2025-05-02,9.99,subscription
8839,571,2025-06-01,7.99,subscription
8840,571,2025-07-01,9.99,subscription
8841,571,2025-07-31,9.99,subscription
8842,571,2025-08-30,7.99,subscription
8843,571,2025-09-29,9.99,subscription
8844,571,2025-10-07,14.05,add_on
8845,571,2025-10-29,9.99,subscription
8846,571,2025-11-28,9.99,subscription
8847,571,2025-12-28,9.99,subscription
8848,571,2026-01-27,9.99,subscription
8849,571,2026-02-26,9.99,subscription
8850,571,2026-03-28,9.99,subscription
8851,572,2024-07-29,9.99,subscription
8852,572,2024-08-28,9.99,subscription
8853,572,2024-09-27,9.99,subscription
8854,572,2024-10-27,9.99,subscription
8855,572,2024-11-26,9.99,subscription
8856,572,2024-12-26,9.99,subscription
8857,572,2025-01-25,9.99,subscription
8858,572,2025-02-10,17.66,add_on
8859,572,2025-02-24,9.99,subscription
8860,572,2025-03-26,9.99,subscription
8861,572,2025-04-25,9.99,subscription
8862,572,2025-05-25,9.99,subscription
8863,572,2025-06-24,7.99,subscription
8864,572,2025-07-24,9.99,subscription
8865,572,2025-08-23,9.99,subscription
8866,572,2025-09-22,9.99,subscription
8867,572,2025-10-22,9.99,subscription
8868,572,2025-11-21,9.99,subscription
8869,572,2025-12-21,9.99,subscription
8870,572,2026-01-20,9.99,subscription
8871,572,2026-02-19,9.99,subscription
8872,572,2026-03-21,7.99,subscription
8873,573,2024-05-18,9.99,subscription
8874,573,2024-06-17,9.99,subscription
8875,573,2024-07-17,7.99,subscription
8876,573,2024-08-16,9.99,subscription
8877,573,2024-09-15,9.99,subscription
8878,573,2024-10-15,9.99,subscription
8879,573,2024-11-14,9.99,subscription
8880,573,2024-12-14,7.99,subscription
8881,573,2025-01-13,9.99,subscription
8882,573,2025-02-12,9.99,subscription
8883,573,2025-03-14,9.99,subscription
8884,573,2025-04-13,9.99,subscription
8885,573,2025-05-13,7.99,subscription
8886,573,2025-06-12,9.99,subscription
8887,573,2025-06-16,11.65,add_on
8888,573,2025-07-12,9.99,subscription
8889,573,2025-08-11,9.99,subscription
8890,573,2025-09-10,7.99,subscription
8891,573,2025-10-10,9.99,subscription
8892,573,2025-11-09,9.99,subscription
8893,573,2025-12-09,9.99,subscription
8894,573,2026-01-08,7.99,subscription
8895,573,2026-02-07,9.99,subscription
8896,573,2026-03-09,9.99,subscription
8897,574,2024-02-02,34.99,subscription
8898,574,2024-03-03,27.99,subscription
8899,574,2024-04-02,34.99,subscription
8900,574,2024-05-02,34.99,subscription
8901,574,2024-06-01,27.99,subscription
8902,574,2024-07-01,34.99,subscription
8903,574,2024-07-31,34.99,subscription
8904,574,2024-08-30,34.99,subscription
8905,574,2024-09-29,34.99,subscription
8906,574,2024-10-04,17.59,add_on
8907,574,2024-10-29,34.99,subscription
8908,574,2024-11-28,34.99,subscription
8909,574,2024-12-28,34.99,subscription
8910,574,2025-01-27,34.99,subscription
8911,574,2025-02-26,34.99,subscription
8912,574,2025-03-06,14.48,add_on
8913,574,2025-03-28,27.99,subscription
8914,574,2025-04-27,34.99,subscription
8915,574,2025-05-27,27.99,subscription
8916,574,2025-06-26,34.99,subscription
8917,574,2025-07-26,34.99,subscription
8918,574,2025-08-25,27.99,subscription
8919,574,2025-09-24,34.99,subscription
8920,574,2025-10-09,18.16,add_on
8921,574,2025-10-24,34.99,subscription
8922,574,2025-11-23,34.99,subscription
8923,574,2025-12-23,27.99,subscription
8924,574,2026-01-22,34.99,subscription
8925,574,2026-02-21,34.99,subscription
8926,574,2026-03-23,34.99,subscription
8927,575,2024-05-13,9.99,subscription
8928,575,2024-06-12,9.99,subscription
8929,575,2024-07-12,9.99,subscription
8930,575,2024-07-30,6.4,add_on
8931,575,2024-08-11,9.99,subscription
8932,575,2024-09-10,9.99,subscription
8933,575,2024-10-10,9.99,subscription
8934,575,2024-11-09,9.99,subscription
8935,575,2024-12-09,9.99,subscription
8936,575,2025-01-08,9.99,subscription
8937,575,2025-02-07,9.99,subscription
8938,575,2025-03-09,9.99,subscription
8939,575,2025-04-08,9.99,subscription
8940,575,2025-05-08,9.99,subscription
8941,575,2025-06-07,9.99,subscription
8942,575,2025-07-07,9.99,subscription
8943,575,2025-08-06,9.99,subscription
8944,575,2025-09-05,9.99,subscription
8945,575,2025-10-05,9.99,subscription
8946,575,2025-11-04,9.99,subscription
8947,575,2025-12-04,9.99,subscription
8948,575,2026-01-03,7.99,subscription
8949,575,2026-02-02,9.99,subscription
8950,575,2026-03-04,9.99,subscription
8951,576,2025-01-16,34.99,subscription
8952,576,2025-02-15,34.99,subscription
8953,576,2025-03-17,34.99,subscription
8954,576,2025-04-16,34.99,subscription
8955,576,2025-05-16,34.99,subscription
8956,576,2025-06-15,27.99,subscription
8957,576,2025-06-21,9.28,add_on
8958,576,2025-07-15,27.99,subscription
8959,576,2025-08-14,34.99,subscription
8960,576,2025-09-13,34.99,subscription
8961,576,2025-10-13,34.99,subscription
8962,576,2025-11-12,34.99,subscription
8963,576,2025-12-12,34.99,subscription
8964,576,2025-12-19,18.11,add_on
8965,576,2026-01-11,34.99,subscription
8966,576,2026-02-10,34.99,subscription
8967,576,2026-03-12,34.99,subscription
8968,577,2024-01-29,9.99,subscription
8969,577,2024-02-28,9.99,subscription
8970,577,2024-03-29,9.99,subscription
8971,577,2024-04-28,9.99,subscription
8972,577,2024-05-28,9.99,subscription
8973,577,2024-06-27,9.99,subscription
8974,577,2024-07-27,9.99,subscription
8975,577,2024-08-26,9.99,subscription
8976,577,2024-09-25,9.99,subscription
8977,577,2024-10-25,7.99,subscription
8978,577,2024-11-24,7.99,subscription
8979,577,2024-12-24,9.99,subscription
8980,577,2025-01-23,9.99,subscription
8981,577,2025-02-22,9.99,subscription
8982,577,2025-03-24,7.99,subscription
8983,577,2025-04-23,9.99,subscription
8984,577,2025-05-23,9.99,subscription
8985,577,2025-06-22,9.99,subscription
8986,577,2025-07-22,9.99,subscription
8987,577,2025-08-21,9.99,subscription
8988,577,2025-09-20,7.99,subscription
8989,577,2025-10-20,9.99,subscription
8990,577,2025-11-19,7.99,subscription
8991,577,2025-11-22,18.25,add_on
8992,577,2025-12-19,7.99,subscription
8993,577,2026-01-18,9.99,subscription
8994,577,2026-02-17,9.99,subscription
8995,577,2026-03-19,9.99,subscription
8996,578,2024-03-18,15.99,subscription
8997,578,2024-04-17,19.99,subscription
8998,578,2024-05-17,19.99,subscription
8999,578,2024-06-16,15.99,subscription
9000,578,2024-07-16,19.99,subscription
9001,578,2024-07-22,9.49,add_on
9002,578,2024-08-15,19.99,subscription
9003,578,2024-09-14,19.99,subscription
9004,578,2024-10-14,19.99,subscription
9005,578,2024-11-13,19.99,subscription
9006,578,2024-12-13,19.99,subscription
9007,578,2025-01-12,19.99,subscription
9008,578,2025-02-11,19.99,subscription
9009,578,2025-03-13,19.99,subscription
9010,578,2025-04-12,19.99,subscription
9011,578,2025-05-12,19.99,subscription
9012,578,2025-05-18,21.59,add_on
9013,578,2025-06-11,19.99,subscription
9014,578,2025-07-11,19.99,subscription
9015,578,2025-08-10,19.99,subscription
9016,578,2025-09-09,19.99,subscription
9017,578,2025-10-09,19.99,subscription
9018,578,2025-11-08,19.99,subscription
9019,578,2025-12-08,19.99,subscription
9020,578,2026-01-07,19.99,subscription
9021,578,2026-02-06,19.99,subscription
9022,578,2026-03-08,19.99,subscription
9023,579,2025-07-01,9.99,subscription
9024,579,2025-07-31,9.99,subscription
9025,579,2025-08-30,7.99,subscription
9026,579,2025-09-29,9.99,subscription
9027,579,2025-10-29,9.99,subscription
9028,579,2025-11-28,7.99,subscription
9029,579,2025-12-28,9.99,subscription
9030,579,2026-01-27,9.99,subscription
9031,579,2026-02-26,9.99,subscription
9032,579,2026-03-28,9.99,subscription
9033,580,2025-08-12,9.99,subscription
9034,580,2025-09-11,9.99,subscription
9035,580,2025-10-11,9.99,subscription
9036,580,2025-11-10,9.99,subscription
9037,580,2025-12-10,9.99,subscription
9038,580,2026-01-09,9.99,subscription
9039,580,2026-02-08,7.99,subscription
9040,580,2026-03-10,7.99,subscription
9041,581,2024-06-27,34.99,subscription
9042,581,2024-06-29,9.23,add_on
9043,581,2024-07-27,34.99,subscription
9044,581,2024-08-26,34.99,subscription
9045,581,2024-09-25,34.99,subscription
9046,581,2024-10-25,34.99,subscription
9047,581,2024-10-27,16.11,add_on
9048,581,2024-11-24,34.99,subscription
9049,581,2024-12-24,34.99,subscription
9050,581,2025-01-23,34.99,subscription
9051,581,2025-02-22,34.99,subscription
9052,581,2025-03-08,9.48,add_on
9053,581,2025-03-24,34.99,subscription
9054,581,2025-04-23,34.99,subscription
9055,581,2025-05-23,34.99,subscription
9056,581,2025-06-22,34.99,subscription
9057,581,2025-07-22,27.99,subscription
9058,581,2025-08-21,34.99,subscription
9059,581,2025-09-20,34.99,subscription
9060,581,2025-10-20,34.99,subscription
9061,581,2025-11-19,34.99,subscription
9062,581,2025-12-19,34.99,subscription
9063,581,2026-01-18,34.99,subscription
9064,581,2026-02-17,34.99,subscription
9065,581,2026-03-19,34.99,subscription
9066,582,2025-01-22,9.99,subscription
9067,582,2025-02-21,9.99,subscription
9068,582,2025-03-23,9.99,subscription
9069,582,2025-04-22,9.99,subscription
9070,582,2025-05-22,9.99,subscription
9071,582,2025-06-21,9.99,subscription
9072,582,2025-07-21,9.99,subscription
9073,582,2025-08-20,9.99,subscription
9074,583,2024-09-06,19.99,subscription
9075,583,2024-10-06,19.99,subscription
9076,583,2024-11-05,19.99,subscription
9077,583,2024-12-05,19.99,subscription
9078,583,2025-01-04,19.99,subscription
9079,583,2025-02-03,19.99,subscription
9080,583,2025-03-05,19.99,subscription
9081,583,2025-04-04,19.99,subscription
9082,583,2025-05-04,19.99,subscription
9083,583,2025-06-03,19.99,subscription
9084,583,2025-06-06,14.75,add_on
9085,583,2025-07-03,19.99,subscription
9086,583,2025-08-02,19.99,subscription
9087,583,2025-09-01,19.99,subscription
9088,583,2025-10-01,19.99,subscription
9089,583,2025-10-31,19.99,subscription
9090,583,2025-11-30,19.99,subscription
9091,583,2025-12-11,23.58,add_on
9092,583,2025-12-30,19.99,subscription
9093,583,2026-01-29,19.99,subscription
9094,583,2026-02-28,19.99,subscription
9095,583,2026-03-30,19.99,subscription
9096,584,2025-02-25,9.99,subscription
9097,584,2025-03-27,9.99,subscription
9098,584,2025-04-26,9.99,subscription
9099,584,2025-05-26,9.99,subscription
9100,584,2025-06-13,23.56,add_on
9101,584,2025-06-25,9.99,subscription
9102,584,2025-07-25,9.99,subscription
9103,584,2025-08-24,9.99,subscription
9104,584,2025-09-23,9.99,subscription
9105,584,2025-10-23,9.99,subscription
9106,584,2025-11-22,9.99,subscription
9107,584,2025-12-22,9.99,subscription
9108,584,2026-01-21,9.99,subscription
9109,584,2026-02-20,9.99,subscription
9110,584,2026-03-22,9.99,subscription
9111,585,2024-08-09,34.99,subscription
9112,585,2024-09-08,34.99,subscription
9113,585,2024-10-08,34.99,subscription
9114,585,2024-11-07,34.99,subscription
9115,585,2024-12-07,34.99,subscription
9116,585,2025-01-06,34.99,subscription
9117,585,2025-02-05,34.99,subscription
9118,585,2025-02-10,24.98,add_on
9119,585,2025-03-07,34.99,subscription
9120,585,2025-04-06,34.99,subscription
9121,585,2025-05-06,34.99,subscription
9122,585,2025-06-05,34.99,subscription
9123,585,2025-07-05,34.99,subscription
9124,585,2025-08-04,34.99,subscription
9125,585,2025-09-03,34.99,subscription
9126,585,2025-09-05,13.79,add_on
9127,585,2025-10-03,34.99,subscription
9128,585,2025-11-02,34.99,subscription
9129,585,2025-12-02,34.99,subscription
9130,585,2026-01-01,34.99,subscription
9131,585,2026-01-31,27.99,subscription
9132,585,2026-02-09,23.15,add_on
9133,585,2026-03-02,34.99,subscription
9134,586,2025-02-13,34.99,subscription
9135,586,2025-03-15,34.99,subscription
9136,587,2025-03-29,9.99,subscription
9137,587,2025-04-28,9.99,subscription
9138,587,2025-05-28,9.99,subscription
9139,587,2025-06-27,9.99,subscription
9140,587,2025-07-27,9.99,subscription
9141,587,2025-08-26,9.99,subscription
9142,587,2025-09-25,9.99,subscription
9143,587,2025-10-06,8.67,add_on
9144,587,2025-10-25,9.99,subscription
9145,587,2025-11-02,16.49,add_on
9146,587,2025-11-24,9.99,subscription
9147,587,2025-11-27,13.31,add_on
9148,587,2025-12-24,9.99,subscription
9149,587,2026-01-23,9.99,subscription
9150,587,2026-02-04,7.99,add_on
9151,587,2026-02-22,9.99,subscription
9152,587,2026-03-24,9.99,subscription
9153,588,2024-09-27,19.99,subscription
9154,588,2024-10-27,15.99,subscription
9155,588,2024-11-26,19.99,subscription
9156,588,2024-12-26,19.99,subscription
9157,588,2025-01-02,24.41,add_on
9158,588,2025-01-25,19.99,subscription
9159,588,2025-02-24,19.99,subscription
9160,588,2025-03-26,19.99,subscription
9161,588,2025-04-25,19.99,subscription
9162,588,2025-05-25,19.99,subscription
9163,588,2025-06-04,14.67,add_on
9164,588,2025-06-24,19.99,subscription
9165,588,2025-07-24,19.99,subscription
9166,588,2025-08-23,19.99,subscription
9167,588,2025-09-22,19.99,subscription
9168,588,2025-10-22,19.99,subscription
9169,588,2025-11-21,19.99,subscription
9170,588,2025-12-21,19.99,subscription
9171,588,2026-01-04,5.43,add_on
9172,588,2026-01-20,19.99,subscription
9173,588,2026-02-19,19.99,subscription
9174,588,2026-03-21,19.99,subscription
9175,589,2025-03-15,9.99,subscription
9176,589,2025-04-14,7.99,subscription
9177,589,2025-05-14,9.99,subscription
9178,589,2025-06-13,9.99,subscription
9179,589,2025-07-13,9.99,subscription
9180,589,2025-08-12,9.99,subscription
9181,589,2025-09-11,9.99,subscription
9182,589,2025-10-11,9.99,subscription
9183,589,2025-11-10,9.99,subscription
9184,589,2025-12-10,9.99,subscription
9185,589,2026-01-09,7.99,subscription
9186,589,2026-02-08,9.99,subscription
9187,589,2026-03-10,9.99,subscription
9188,590,2024-02-25,9.99,subscription
9189,590,2024-03-26,9.99,subscription
9190,590,2024-04-01,15.17,add_on
9191,590,2024-04-25,9.99,subscription
9192,590,2024-05-25,9.99,subscription
9193,590,2024-06-24,9.99,subscription
9194,590,2024-07-24,9.99,subscription
9195,590,2024-08-23,9.99,subscription
9196,590,2024-09-22,9.99,subscription
9197,590,2024-10-22,9.99,subscription
9198,590,2024-11-21,9.99,subscription
9199,590,2024-12-02,16.27,add_on
9200,590,2024-12-21,9.99,subscription
9201,590,2025-01-20,9.99,subscription
9202,590,2025-02-19,9.99,subscription
9203,590,2025-03-21,9.99,subscription
9204,590,2025-04-20,9.99,subscription
9205,590,2025-05-20,9.99,subscription
9206,590,2025-06-09,9.5,add_on
9207,590,2025-06-19,7.99,subscription
9208,590,2025-07-19,9.99,subscription
9209,590,2025-08-18,9.99,subscription
9210,590,2025-09-17,9.99,subscription
9211,590,2025-10-17,9.99,subscription
9212,590,2025-11-16,9.99,subscription
9213,590,2025-12-05,19.3,add_on
9214,590,2025-12-16,9.99,subscription
9215,590,2026-01-15,9.99,subscription
9216,590,2026-02-14,9.99,subscription
9217,590,2026-03-16,9.99,subscription
9218,591,2025-03-23,34.99,subscription
9219,591,2025-04-22,34.99,subscription
9220,591,2025-05-22,34.99,subscription
9221,591,2025-06-21,34.99,subscription
9222,591,2025-07-21,34.99,subscription
9223,591,2025-08-20,34.99,subscription
9224,591,2025-09-09,17.02,add_on
9225,591,2025-09-19,34.99,subscription
9226,591,2025-10-19,34.99,subscription
9227,591,2025-11-18,34.99,subscription
9228,591,2025-12-18,34.99,subscription
9229,591,2025-12-28,21.22,add_on
9230,591,2026-01-17,34.99,subscription
9231,591,2026-02-01,14.83,add_on
9232,591,2026-02-16,34.99,subscription
9233,591,2026-03-18,34.99,subscription
9234,592,2024-09-05,34.99,subscription
9235,592,2024-10-05,34.99,subscription
9236,592,2024-11-04,34.99,subscription
9237,592,2024-12-04,34.99,subscription
9238,592,2025-01-03,34.99,subscription
9239,592,2025-02-02,34.99,subscription
9240,592,2025-03-04,34.99,subscription
9241,592,2025-04-03,34.99,subscription
9242,592,2025-05-03,34.99,subscription
9243,592,2025-06-02,34.99,subscription
9244,592,2025-07-02,34.99,subscription
9245,592,2025-07-19,8.44,add_on
9246,592,2025-08-01,34.99,subscription
9247,592,2025-08-31,34.99,subscription
9248,592,2025-09-30,34.99,subscription
9249,592,2025-10-02,18.67,add_on
9250,592,2025-10-30,34.99,subscription
9251,592,2025-11-29,34.99,subscription
9252,592,2025-12-29,34.99,subscription
9253,592,2026-01-28,34.99,subscription
9254,592,2026-02-27,34.99,subscription
9255,592,2026-03-29,34.99,subscription
9256,593,2025-10-02,34.99,subscription
9257,593,2025-11-01,34.99,subscription
9258,593,2025-12-01,34.99,subscription
9259,593,2025-12-31,34.99,subscription
9260,594,2025-04-28,19.99,subscription
9261,594,2025-05-28,19.99,subscription
9262,594,2025-06-27,19.99,subscription
9263,594,2025-07-27,19.99,subscription
9264,594,2025-08-26,19.99,subscription
9265,594,2025-09-25,15.99,subscription
9266,594,2025-10-25,19.99,subscription
9267,594,2025-11-24,19.99,subscription
9268,594,2025-12-24,19.99,subscription
9269,594,2026-01-23,19.99,subscription
9270,595,2024-04-04,19.99,subscription
9271,595,2024-05-04,19.99,subscription
9272,595,2024-06-03,19.99,subscription
9273,595,2024-07-03,19.99,subscription
9274,595,2024-07-11,10.14,add_on
9275,595,2024-08-02,15.99,subscription
9276,595,2024-09-01,19.99,subscription
9277,595,2024-10-01,19.99,subscription
9278,595,2024-10-31,19.99,subscription
9279,595,2024-11-30,19.99,subscription
9280,595,2024-12-12,14.88,add_on
9281,595,2024-12-30,19.99,subscription
9282,595,2025-01-29,15.99,subscription
9283,595,2025-02-28,19.99,subscription
9284,595,2025-03-30,19.99,subscription
9285,595,2025-04-29,15.99,subscription
9286,595,2025-05-29,19.99,subscription
9287,595,2025-06-28,19.99,subscription
9288,595,2025-07-28,19.99,subscription
9289,595,2025-08-27,19.99,subscription
9290,595,2025-09-26,19.99,subscription
9291,595,2025-10-26,19.99,subscription
9292,595,2025-11-25,19.99,subscription
9293,595,2025-12-25,19.99,subscription
9294,595,2026-01-24,15.99,subscription
9295,595,2026-02-23,19.99,subscription
9296,595,2026-03-25,19.99,subscription
9297,596,2025-02-17,34.99,subscription
9298,596,2025-03-19,34.99,subscription
9299,596,2025-04-18,34.99,subscription
9300,596,2025-05-18,34.99,subscription
9301,596,2025-06-17,34.99,subscription
9302,596,2025-07-07,16.36,add_on
9303,596,2025-07-17,34.99,subscription
9304,596,2025-08-16,34.99,subscription
9305,596,2025-09-15,34.99,subscription
9306,596,2025-10-15,34.99,subscription
9307,596,2025-11-14,34.99,subscription
9308,596,2025-12-14,34.99,subscription
9309,596,2026-01-13,34.99,subscription
9310,596,2026-01-23,20.83,add_on
9311,596,2026-02-12,34.99,subscription
9312,596,2026-03-14,34.99,subscription
9313,597,2024-03-08,19.99,subscription
9314,597,2024-04-07,19.99,subscription
9315,597,2024-05-07,19.99,subscription
9316,597,2024-06-06,19.99,subscription
9317,597,2024-07-06,19.99,subscription
9318,597,2024-08-05,19.99,subscription
9319,597,2024-09-04,19.99,subscription
9320,597,2024-10-04,19.99,subscription
9321,597,2024-11-03,15.99,subscription
9322,597,2024-12-03,19.99,subscription
9323,597,2025-01-02,19.99,subscription
9324,597,2025-02-01,19.99,subscription
9325,597,2025-03-03,19.99,subscription
9326,597,2025-04-02,19.99,subscription
9327,597,2025-04-08,22.22,add_on
9328,597,2025-05-02,19.99,subscription
9329,597,2025-06-01,19.99,subscription
9330,597,2025-07-01,15.99,subscription
9331,597,2025-07-31,19.99,subscription
9332,597,2025-08-30,19.99,subscription
9333,597,2025-09-29,19.99,subscription
9334,597,2025-10-29,19.99,subscription
9335,597,2025-11-28,19.99,subscription
9336,597,2025-12-28,19.99,subscription
9337,597,2026-01-27,19.99,subscription
9338,597,2026-02-26,19.99,subscription
9339,597,2026-03-28,15.99,subscription
9340,598,2024-06-10,34.99,subscription
9341,598,2024-07-10,34.99,subscription
9342,598,2024-08-09,34.99,subscription
9343,598,2024-09-08,34.99,subscription
9344,598,2024-10-08,34.99,subscription
9345,598,2024-11-07,34.99,subscription
9346,598,2024-12-07,34.99,subscription
9347,598,2025-01-06,34.99,subscription
9348,598,2025-02-05,27.99,subscription
9349,598,2025-03-07,34.99,subscription
9350,598,2025-04-06,34.99,subscription
9351,598,2025-05-06,34.99,subscription
9352,598,2025-05-08,4.13,add_on
9353,598,2025-06-05,34.99,subscription
9354,598,2025-07-05,34.99,subscription
9355,598,2025-08-04,34.99,subscription
9356,598,2025-09-03,34.99,subscription
9357,598,2025-10-03,34.99,subscription
9358,598,2025-11-02,34.99,subscription
9359,598,2025-12-02,27.99,subscription
9360,598,2026-01-01,34.99,subscription
9361,598,2026-01-31,34.99,subscription
9362,598,2026-03-02,34.99,subscription
9363,599,2025-06-07,19.99,subscription
9364,599,2025-07-07,19.99,subscription
9365,599,2025-08-06,19.99,subscription
9366,600,2025-03-02,19.99,subscription
9367,600,2025-04-01,19.99,subscription
9368,600,2025-05-01,19.99,subscription
9369,600,2025-05-31,19.99,subscription
9370,600,2025-06-30,19.99,subscription
9371,600,2025-07-14,10.15,add_on
9372,600,2025-07-30,19.99,subscription
9373,600,2025-08-29,19.99,subscription
9374,600,2025-09-28,15.99,subscription
9375,600,2025-10-28,19.99,subscription
9376,600,2025-11-27,19.99,subscription
9377,601,2025-04-29,9.99,subscription
9378,601,2025-05-29,9.99,subscription
9379,601,2025-06-28,9.99,subscription
9380,601,2025-07-28,9.99,subscription
9381,601,2025-08-27,9.99,subscription
9382,601,2025-09-26,9.99,subscription
9383,601,2025-10-26,9.99,subscription
9384,601,2025-11-09,10.13,add_on
9385,601,2025-11-25,9.99,subscription
9386,601,2025-12-25,9.99,subscription
9387,601,2026-01-24,9.99,subscription
9388,601,2026-02-23,9.99,subscription
9389,601,2026-03-15,12.7,add_on
9390,601,2026-03-25,9.99,subscription
9391,602,2025-02-18,9.99,subscription
9392,602,2025-03-20,9.99,subscription
9393,602,2025-04-19,9.99,subscription
9394,602,2025-05-19,9.99,subscription
9395,602,2025-06-18,9.99,subscription
9396,602,2025-07-18,9.99,subscription
9397,602,2025-08-17,9.99,subscription
9398,602,2025-09-16,9.99,subscription
9399,602,2025-10-16,9.99,subscription
9400,602,2025-10-27,24.88,add_on
9401,602,2025-11-15,9.99,subscription
9402,602,2025-12-15,9.99,subscription
9403,602,2026-01-14,9.99,subscription
9404,602,2026-02-13,9.99,subscription
9405,602,2026-03-15,9.99,subscription
9406,603,2024-10-22,19.99,subscription
9407,603,2024-11-03,22.74,add_on
9408,603,2024-11-21,19.99,subscription
9409,603,2024-12-21,19.99,subscription
9410,603,2025-01-20,19.99,subscription
9411,603,2025-02-19,19.99,subscription
9412,603,2025-03-21,19.99,subscription
9413,603,2025-04-20,15.99,subscription
9414,603,2025-05-20,19.99,subscription
9415,603,2025-06-19,19.99,subscription
9416,603,2025-07-19,19.99,subscription
9417,603,2025-08-18,19.99,subscription
9418,603,2025-09-17,19.99,subscription
9419,604,2025-03-20,19.99,subscription
9420,604,2025-04-19,19.99,subscription
9421,604,2025-05-19,19.99,subscription
9422,604,2025-06-18,15.99,subscription
9423,604,2025-07-18,19.99,subscription
9424,604,2025-08-17,19.99,subscription
9425,604,2025-09-04,18.21,add_on
9426,604,2025-09-16,19.99,subscription
9427,604,2025-10-16,19.99,subscription
9428,604,2025-11-15,19.99,subscription
9429,604,2025-12-15,19.99,subscription
9430,604,2026-01-14,19.99,subscription
9431,604,2026-02-13,19.99,subscription
9432,604,2026-03-15,15.99,subscription
9433,605,2024-08-01,34.99,subscription
9434,605,2024-08-31,27.99,subscription
9435,605,2024-09-30,34.99,subscription
9436,605,2024-10-30,34.99,subscription
9437,605,2024-11-29,34.99,subscription
9438,605,2024-12-29,34.99,subscription
9439,605,2025-01-28,34.99,subscription
9440,605,2025-02-27,34.99,subscription
9441,605,2025-03-29,34.99,subscription
9442,605,2025-04-28,34.99,subscription
9443,605,2025-05-28,27.99,subscription
9444,605,2025-06-01,15.62,add_on
